      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp,         Ve,         Vr,         Vb
2002-09-03,  16.200000,   0.000000,   1.934400,   0.000000,   1.934400,   0.603847,   0.603847,   0.000000,   0.281000,   0.281000, 161.408976
2002-09-04,  17.800000,   0.000000,   0.919200,   0.000000,   0.137880,   0.422693,   0.422693,   0.000000,   0.143120,   0.143120, 160.986283
2002-09-05,  16.000000,   0.000000,   1.764600,   0.000000,   0.264690,   0.259414,   0.259414,   0.000000,   0.000000,   0.000000, 160.605299
2002-09-06,  16.600000,   0.000000,   1.194600,   0.000000,   0.179190,   0.127833,   0.127833,   0.000000,   0.000000,   0.000000, 160.298276
2002-09-07,  17.700000,   3.900000,   1.377000,   0.000000,   1.377000,   0.089483,   0.089483,   0.000000,   2.523000,   2.523000, 160.208794
2002-09-08,  18.600000,   0.000000,   1.741200,   0.000000,   1.741200,   0.062638,   0.062638,   0.000000,   0.781800,   0.781800, 160.146155
2002-09-09,  19.200000,   0.000000,   1.714200,   0.000000,   0.257130,   0.043847,   0.043847,   0.000000,   0.524670,   0.524670, 160.102309
2002-09-10,  19.100000,   0.000000,   1.401000,   0.000000,   0.210150,   0.030693,   0.030693,   0.000000,   0.314520,   0.314520, 160.071616
2002-09-11,  17.700000,   0.000000,   1.779000,   0.000000,   0.266850,   0.021485,   0.021485,   0.000000,   0.047670,   0.047670, 160.050131
2002-09-12,  16.200000,   0.000000,   1.684200,   0.000000,   0.252630,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 159.845171
2002-09-13,  16.100000,   0.000000,   1.723800,   0.000000,   0.258570,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 159.586601
2002-09-14,  16.400000,   0.000000,   1.669800,   0.000000,   0.250470,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 159.336131
2002-09-15,  12.900000,   0.000000,   1.527600,   0.000000,   0.229140,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 159.106991
2002-09-16,  13.100000,   0.000000,   0.873600,   0.000000,   0.131040,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 158.975951
2002-09-17,  13.400000,   0.000000,   0.890400,   0.000000,   0.133560,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 158.842391
2002-09-18,  14.200000,   0.000000,   1.406400,   0.000000,   0.210960,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 158.631431
2002-09-19,  12.800000,   0.000000,   1.301400,   0.000000,   0.195210,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 158.436221
2002-09-20,  13.100000,   0.200000,   1.046400,   0.000000,   0.156960,   0.000000,   0.000000,   0.000000,   0.043040,   0.043040, 158.436221
2002-09-21,  11.100000,   0.400000,   0.696600,   0.000000,   0.104490,   0.000000,   0.000000,   0.000000,   0.338550,   0.338550, 158.436221
2002-09-22,   9.700000,   0.700000,   0.485400,   0.000000,   0.485400,   0.000000,   0.000000,   0.000000,   0.553150,   0.553150, 158.436221
2002-09-23,   9.200000,   5.200000,   1.141800,   0.000000,   1.141800,   0.000000,   0.000000,   0.000000,   4.611350,   4.611350, 158.436221
2002-09-24,   9.300000,   1.700000,   0.720600,   0.000000,   0.720600,   0.000000,   0.000000,   0.000000,   5.590750,   5.590750, 158.436221
2002-09-25,  13.300000,   0.200000,   0.612000,   0.000000,   0.612000,   0.000000,   0.000000,   0.000000,   5.178750,   5.178750, 158.436221
2002-09-26,  10.900000,   0.000000,   0.675374,   0.000000,   0.675374,   0.000000,   0.000000,   0.000000,   4.506562,   4.503376, 158.436221
2002-09-27,   8.700000,   0.000000,   0.886481,   0.000000,   0.886481,   0.000000,   0.000000,   0.000000,   3.636648,   3.616895, 158.436221
2002-09-28,  12.000000,   0.000000,   0.600553,   0.000000,   0.600553,   0.000000,   0.000000,   0.000000,   3.059326,   3.016342, 158.436221
2002-09-29,  13.700000,   0.000000,   0.514557,   0.000000,   0.514557,   0.000000,   0.000000,   0.000000,   2.576948,   4.482237, 156.455769
2002-09-30,  13.700000,   0.000000,   1.069509,   0.000000,   1.069509,   0.000000,   0.000000,   0.000000,   1.601021,   6.383407, 153.485089
2002-10-01,  12.300000,   0.000000,   0.847160,   0.000000,   0.847160,   0.000000,   0.000000,   0.000000,   0.847774,   8.506926, 150.514410
2002-10-02,  10.800000,   0.100000,   0.812514,   0.000000,   0.812514,   0.000000,   0.000000,   0.000000,   0.142590,  10.765091, 147.543731
2002-10-03,  12.100000,   0.100000,   0.636927,   0.000000,   0.180374,   0.000000,   0.000000,   0.000000,   0.062022,  13.655202, 144.573052
2002-10-04,  12.600000,   3.200000,   1.088168,   0.000000,   1.088168,   0.000000,   0.000000,   0.000000,   2.204767,  18.737908, 141.602373
2002-10-05,  10.800000,   0.800000,   0.287811,   0.000000,   0.287811,   0.000000,   0.000000,   0.000000,   2.583542,  22.087362, 138.631694
2002-10-06,   7.900000,  13.300000,   0.937470,   0.000000,   0.937470,   1.116785,   1.116785,   0.000000,  10.000000,  33.525828, 138.571024
2002-10-07,   5.000000,   0.300000,   0.809567,   0.000000,   0.809567,   0.661647,   0.661647,   0.000000,   9.458694,  36.002384, 134.891515
2002-10-08,   5.300000,   0.000000,   0.303893,   0.000000,   0.303893,   0.380434,   0.380434,   0.000000,   9.230014,  38.751553, 131.491122
2002-10-09,   7.200000,   0.100000,   0.390456,   0.000000,   0.390456,   0.214504,   0.214504,   0.000000,   8.942689,  41.472344, 128.265371
2002-10-10,   6.400000,   0.300000,   0.700922,   0.000000,   0.700922,   0.118562,   0.118562,   0.000000,   8.464673,  44.000547, 125.140589
2002-10-11,   6.100000,   0.000000,   0.884735,   0.000000,   0.884735,   0.064217,   0.064217,   0.000000,   7.839681,  46.196280, 122.072999
2002-10-12,   6.400000,   0.700000,   0.416005,   0.000000,   0.416005,   0.034128,   0.034128,   0.000000,   7.944262,  49.102537, 119.237195
2002-10-13,   5.700000,   0.000000,   0.148390,   0.000000,   0.148390,   0.017822,   0.017822,   0.000000,   7.843764,  51.402788, 116.818624
2002-10-14,   4.700000,   1.200000,   0.280627,   0.000000,   0.280627,   0.009112,   0.009112,   0.000000,   8.649441,  54.608847, 114.409130
2002-10-15,   4.200000,   0.700000,   0.393599,   0.000000,   0.393599,   0.004558,   0.004558,   0.000000,   8.984631,  57.344229, 112.004380
2002-10-16,   5.400000,   0.400000,   0.168264,   0.000000,   0.168264,   0.002231,   0.002231,   0.000000,   9.123786,  59.883478, 109.602055
2002-10-17,   7.900000,  16.400000,   0.173114,   0.000000,   0.173114,   6.407714,   6.407714,   0.000000,  10.000000,  66.424281, 112.859544
2002-10-18,   4.300000,   8.100000,   0.393402,   0.000000,   0.393402,   7.731895,   7.731895,   0.000000,  10.000000,  67.984597, 111.346767
2002-10-19,   2.500000,   0.800000,   0.612493,   0.000000,   0.612493,   4.853300,   4.853300,   0.000000,  10.000000,  68.406996, 106.338910
2002-10-20,   3.800000,   1.000000,   0.697110,   0.000000,   0.697110,   2.673533,   2.673533,   0.000000,  10.000000,  70.322601, 102.079415
2002-10-21,   3.900000,   0.600000,   0.137527,   0.000000,   0.137527,   1.411185,   1.411185,   0.000000,  10.000000,  72.562708,  98.651616
2002-10-22,   8.100000,  10.400000,   0.146580,   0.000000,   0.146580,   4.954381,   4.954381,   0.000000,  10.000000,  77.753719,  98.736418
2002-10-23,   9.900000,  12.600000,   0.367995,   0.000000,   0.367995,   8.481618,   8.481618,   0.000000,  10.000000,  81.710591,  98.597200
2002-10-24,   5.500000,  12.100000,   0.523465,   0.000000,   0.523465,  10.264201,  10.264201,   0.000000,  10.000000,  84.561481,  97.115453
2002-10-25,   8.000000,   3.500000,   0.171927,   0.000000,   0.171927,   7.504720,   7.504720,   0.000000,  10.000000,  84.605363,  92.698077
2002-10-26,   8.700000,  13.300000,   0.600248,   0.000000,   0.600248,   9.448971,   9.448971,   0.000000,  10.000000,  89.484615,  91.257298
2002-10-27,   8.100000,   2.900000,   0.220357,   0.000000,   0.220357,   6.746238,   6.746238,   0.000000,  10.000000,  89.385080,  87.061055
2002-10-28,   6.700000,  12.300000,   0.503289,   0.000000,   0.503289,   8.602005,   8.602005,   0.000000,  10.000000,  94.266705,  85.503494
2002-10-29,   5.800000,   2.300000,   0.378357,   0.000000,   0.378357,   5.970667,   5.970667,   0.000000,  10.000000,  94.111762,  81.517106
2002-10-30,   5.800000,   2.300000,   0.603992,   0.000000,   0.603992,   3.879560,   3.879560,   0.000000,  10.000000,  95.621294,  77.932515
2002-10-31,   4.300000,   0.000000,   0.315059,   0.000000,   0.315059,   1.924771,   1.924771,   0.000000,   9.872996,  96.987910,  74.514124
2002-11-01,   6.600000,   1.200000,   0.130345,   0.000000,   0.130345,   0.979791,   0.979791,   0.000000,  10.000000,  30.129069, 141.439446
2002-11-02,   3.900000,  12.200000,   0.419200,   0.000000,   0.419200,   4.927143,   4.927143,   0.000000,  10.000000,  31.258397, 147.238642
2002-11-03,   4.700000,   0.000000,   0.167025,   0.000000,   0.167025,   3.342937,   3.342937,   0.000000,   9.876265,  30.119140, 144.911228
2002-11-04,   3.600000,   0.000000,   0.339290,   0.000000,   0.339290,   1.989047,   1.989047,   0.000000,   9.624913,  29.867787, 142.922181
2002-11-05,   1.100000,   0.000000,   0.427060,   0.000000,   0.427060,   1.183483,   1.183483,   0.000000,   9.308539,  29.450851, 141.738697
2002-11-06,   0.900000,   0.000000,   0.191915,   0.000000,   0.191915,   0.704172,   0.704172,   0.000000,   9.166365,  29.258936, 141.034525
2002-11-07,   4.000000,   2.600000,   0.077290,   0.000000,   0.077290,   0.981427,   0.981427,   0.000000,  10.000000,  30.162926, 141.441850
2002-11-08,   4.400000,   7.400000,   0.243660,   0.000000,   0.243660,   3.252630,   3.252630,   0.000000,  10.000000,  30.773051, 144.778555
2002-11-09,   3.600000,  34.000000,   0.118555,   0.000000,   0.118555,  14.484950,  14.484950,   0.000000,  10.000000,  33.635317, 161.280359
2002-11-10,   2.200000,   2.400000,   0.338635,   0.000000,   0.338635,  10.704126,  10.704126,   0.000000,  10.000000,  30.604141, 155.725815
2002-11-11,   2.600000,   0.800000,   0.147375,   0.000000,   0.147375,   6.806533,   6.806533,   0.000000,  10.000000,  30.126755, 149.999721
2002-11-12,   6.300000,   3.300000,   0.101525,   0.000000,   0.101525,   5.250893,   5.250893,   0.000000,  10.000000,  30.347901, 147.714274
2002-11-13,   8.100000,   1.500000,   0.117245,   0.000000,   0.117245,   3.753078,   3.753078,   0.000000,  10.000000,  30.182147, 145.513781
2002-11-14,   7.600000,   5.600000,   0.124450,   0.000000,   0.124450,   4.284532,   4.284532,   0.000000,  10.000000,  30.594254, 146.294559
2002-11-15,   4.900000,   3.400000,   0.186020,   0.000000,   0.186020,   3.935470,   3.935470,   0.000000,  10.000000,  30.401540, 145.781740
2002-11-16,   5.900000,   0.600000,   0.073360,   0.000000,   0.073360,   2.667463,   2.667463,   0.000000,  10.000000,  30.094393, 143.918865
2002-11-17,   5.200000,  10.700000,   0.089735,   0.000000,   0.089735,   5.468850,   5.468850,   0.000000,  10.000000,  31.124435, 148.034483
2002-11-18,   6.000000,   1.200000,   0.073360,   0.000000,   0.073360,   4.068386,   4.068386,   0.000000,  10.000000,  30.235917, 145.977011
2002-11-19,   1.500000,   2.900000,   0.290820,   0.000000,   0.290820,   3.472396,   3.472396,   0.000000,  10.000000,  30.304653, 145.101421
2002-11-20,  -0.500000,   0.000000,   0.145410,   0.000000,   0.145410,   2.137458,   2.137458,   0.000000,   9.892278,  30.020678, 143.140216
2002-11-21,   1.200000,   0.000000,   0.140170,   0.000000,   0.140170,   1.271787,   1.271787,   0.000000,   9.788437,  29.916837, 141.868429
2002-11-22,   4.400000,   0.000000,   0.060915,   0.000000,   0.060915,   0.756714,   0.756714,   0.000000,   9.743310,  29.871710, 141.111715
2002-11-23,   4.700000,   8.100000,   0.061570,   0.000000,   0.061570,   3.263383,   3.263383,   0.000000,  10.000000,  30.814896, 144.794353
2002-11-24,   4.800000,   2.500000,   0.061570,   0.000000,   0.061570,   3.120962,   3.120962,   0.000000,  10.000000,  30.341599, 144.585118
2002-11-25,   5.600000,   0.000000,   0.045195,   0.000000,   0.045195,   1.968658,   1.968658,   0.000000,   9.966519,  30.032352, 142.892226
2002-11-26,   5.200000,   3.800000,   0.072050,   0.000000,   0.072050,   2.531106,   2.531106,   0.000000,  10.000000,  30.393887, 143.718538
2002-11-27,   5.100000,   0.100000,   0.089080,   0.000000,   0.089080,   1.654340,   1.654340,   0.000000,  10.000000,  30.042968, 142.430450
2002-11-28,   4.500000,   0.100000,   0.043885,   0.000000,   0.043885,   1.016002,   1.016002,   0.000000,  10.000000,  30.009174, 141.492644
2002-11-29,   5.900000,   2.900000,   0.045850,   0.000000,   0.045850,   1.642589,   1.642589,   0.000000,  10.000000,  30.300702, 142.413186
2002-11-30,   4.200000,   6.300000,   0.034060,   0.000000,   0.034060,   3.356476,   3.356476,   0.000000,  10.000000,  30.689177, 144.931120
2002-12-01,   3.000000,   0.400000,   0.058295,   0.000000,   0.058295,   2.373049,   2.373049,   0.000000,  10.000000,  30.108902, 143.486331
2002-12-02,   4.800000,   0.400000,   0.052400,   0.000000,   0.052400,   1.576881,   1.576881,   0.000000,  10.000000,  30.047772, 142.316652
2002-12-03,   5.400000,   0.300000,   0.062880,   0.000000,   0.062880,   1.042495,   1.042495,   0.000000,  10.000000,  30.030199, 141.531567
2002-12-04,   4.000000,   1.400000,   0.034060,   0.000000,   0.034060,   1.123642,   1.123642,   0.000000,  10.000000,  30.145810, 141.650783
2002-12-05,   3.000000,   0.200000,   0.032750,   0.000000,   0.032750,   0.781921,   0.781921,   0.000000,  10.000000,  30.032836, 141.148748
2002-12-06,   1.200000,   0.000000,   0.030785,   0.000000,   0.030785,   0.468878,   0.468878,   0.000000,   9.977194,  30.001053, 140.688846
2002-12-07,   1.400000,   0.100000,   0.078600,   0.000000,   0.078600,   0.288537,   0.288537,   0.000000,  10.000000,  30.002768, 140.423899
2002-12-08,   1.500000,   0.000000,   0.141480,   0.000000,   0.141480,   0.171679,   0.171679,   0.000000,   9.895189,  29.897957, 140.252220
2002-12-09,   0.000000,   0.000000,   0.074670,   0.000000,   0.074670,   0.102149,   0.102149,   0.000000,   9.839872,  29.842640, 140.150071
2002-12-10,  -2.000000,   0.000000,   0.151305,   0.000000,   0.151305,   0.060779,   0.060779,   0.000000,   9.727783,  29.730550, 140.089292
2002-12-11,  -1.300000,   0.000000,   0.070740,   0.000000,   0.070740,   0.036163,   0.036163,   0.000000,   9.675377,  29.678145, 140.053129
2002-12-12,  -1.700000,   0.000000,   0.173575,   0.000000,   0.173575,   0.021517,   0.021517,   0.000000,   9.546790,  29.549557, 140.031612
2002-12-13,  -1.500000,   0.000000,   0.084495,   0.000000,   0.084495,   0.012803,   0.012803,   0.000000,   9.484194,  29.486962, 140.018809
2002-12-14,  -0.700000,   0.000000,   0.166370,   0.000000,   0.166370,   0.007618,   0.007618,   0.000000,   9.360944,  29.363712, 140.011191
2002-12-15,  -0.700000,   0.000000,   0.043230,   0.000000,   0.043230,   0.004532,   0.004532,   0.000000,   9.328919,  29.326531, 140.006659
2002-12-16,  -0.100000,   0.000000,   0.029475,   0.000000,   0.029475,   0.002697,   0.002697,   0.000000,   9.307083,  29.297056, 140.003962
2002-12-17,  -0.900000,   0.000000,   0.064845,   0.000000,   0.064845,   0.001605,   0.001605,   0.000000,   9.259045,  29.232211, 140.002357
2002-12-18,   0.900000,   0.000000,   0.161785,   0.000000,   0.161785,   0.000955,   0.000955,   0.000000,   9.139191,  29.070426, 140.001403
2002-12-19,  -2.500000,   0.000000,   0.087115,   0.000000,   0.087115,   0.000568,   0.000568,   0.000000,   9.074655,  28.983311, 140.000835
2002-12-20,  -0.200000,   0.000000,   0.043885,   0.000000,   0.043885,   0.000338,   0.000338,   0.000000,   9.042144,  28.939426, 140.000497
2002-12-21,   0.700000,   0.000000,   0.160475,   0.000000,   0.160475,   0.000201,   0.000201,   0.000000,   8.923261,  28.778951, 140.000295
2002-12-22,  -1.800000,   0.000000,   0.075980,   0.000000,   0.075980,   0.000120,   0.000120,   0.000000,   8.866974,  28.702971, 140.000176
2002-12-23,  -1.000000,   0.000000,   0.121830,   0.000000,   0.121830,   0.000071,   0.000071,   0.000000,   8.776720,  28.581141, 140.000105
2002-12-24,  -1.800000,   0.000000,   0.055675,   0.000000,   0.055675,   0.000042,   0.000042,   0.000000,   8.735475,  28.525466, 140.000062
2002-12-25,  -1.600000,   3.900000,   0.034715,   0.000000,   0.034715,   0.000025,   0.000025,   0.000000,   8.735475,  28.525466, 140.000037
2002-12-26,   0.800000,   5.600000,   0.030785,   0.000000,   0.030785,   1.984734,   1.984734,   0.000000,  10.000000,  30.574924, 142.915844
2002-12-27,   2.500000,   7.100000,   0.040610,   0.000000,   0.040610,   4.758115,   4.758115,   0.000000,  10.000000,  31.036225, 146.990318
2002-12-28,   3.700000,  11.400000,   0.042575,   0.000000,   0.042575,   7.327467,   7.327467,   0.000000,  10.000000,  31.302492, 150.765044
2002-12-29,   1.100000,   3.200000,   0.038645,   0.000000,   0.038645,   5.977506,   5.977506,   0.000000,  10.000000,  30.468597, 148.781769
2002-12-30,  -2.800000,   1.300000,   0.046505,   0.000000,   0.046505,   3.726471,   3.726471,   0.000000,  10.000000,  30.049203, 145.474692
2002-12-31,  -6.500000,   0.000000,   0.151960,   0.000000,   0.151960,   2.235085,   2.235085,   0.000000,  10.000000,  30.005166, 143.283643
2003-01-01,  -6.500000,   0.000000,   0.050435,   0.000000,   0.050435,   1.331748,   1.331748,   0.000000,  10.000000,  30.000542, 141.956519
2003-01-02,  -1.900000,   6.200000,   0.048470,   0.000000,   0.048470,   0.792587,   0.792587,   0.000000,  10.000000,  30.000057, 141.164418
2003-01-03,  -3.700000,   1.600000,   0.044540,   0.000000,   0.044540,   0.471610,   0.471610,   0.000000,  10.000000,  30.000006, 140.692859
2003-01-04,  -9.100000,   2.500000,   0.133620,   0.000000,   0.133620,   0.280610,   0.280610,   0.000000,  10.000000,  30.000001, 140.412254
2003-01-05,  -4.200000,   0.800000,   0.093665,   0.000000,   0.093665,   0.166963,   0.166963,   0.000000,  10.000000,  30.000000, 140.245292
2003-01-06,  -6.500000,   3.000000,   0.106765,   0.000000,   0.106765,   0.099343,   0.099343,   0.000000,  10.000000,  30.000000, 140.145949
2003-01-07,  -7.900000,   0.500000,   0.083840,   0.000000,   0.083840,   0.059109,   0.059109,   0.000000,  10.000000,  30.000000, 140.086839
2003-01-08,  -4.400000,   0.000000,   0.055675,   0.000000,   0.055675,   0.035170,   0.035170,   0.000000,  10.000000,  30.000000, 140.051669
2003-01-09,  -4.900000,   0.000000,   0.072705,   0.000000,   0.072705,   0.020926,   0.020926,   0.000000,  10.000000,  30.000000, 140.030743
2003-01-10,  -4.700000,   0.000000,   0.066810,   0.000000,   0.066810,   0.012451,   0.012451,   0.000000,  10.000000,  30.000000, 140.018292
2003-01-11,  -2.400000,   0.000000,   0.121175,   0.000000,   0.121175,   0.007408,   0.007408,   0.000000,  10.000000,  30.000000, 140.010884
2003-01-12,   2.700000,   0.200000,   0.222045,   0.000000,   0.222045,   2.030637,   2.030637,   0.000000,  10.000000,  30.586948, 142.983282
2003-01-13,   3.900000,   6.500000,   0.051090,   0.000000,   0.051090,   6.604376,   6.604376,   0.000000,  10.000000,  31.563130, 149.702725
2003-01-14,   6.100000,   1.100000,   0.055020,   0.000000,   0.055020,   5.364573,   5.364573,   0.000000,  10.000000,  30.415675, 147.881286
2003-01-15,   5.600000,   0.100000,   0.053710,   0.000000,   0.053710,   3.364418,   3.364418,   0.000000,  10.000000,  30.049968, 144.942786
2003-01-16,   5.500000,   0.900000,   0.144100,   0.000000,   0.144100,   2.302427,   2.302427,   0.000000,  10.000000,  30.087076, 143.382578
2003-01-17,   4.000000,   0.000000,   0.060260,   0.000000,   0.060260,   1.385326,   1.385326,   0.000000,   9.955358,  30.004456, 142.035232
2003-01-18,   4.000000,   0.100000,   0.120520,   0.000000,   0.120520,   0.824269,   0.824269,   0.000000,   9.913108,  29.962206, 141.210963
2003-01-19,   2.700000,   0.000000,   0.098905,   0.000000,   0.098905,   0.490440,   0.490440,   0.000000,   9.839838,  29.888935, 140.720523
2003-01-20,   5.400000,   2.600000,   0.072050,   0.000000,   0.072050,   1.154027,   1.154027,   0.000000,  10.000000,  30.249762, 141.695422
2003-01-21,   5.500000,   8.800000,   0.062880,   0.000000,   0.062880,   3.943305,   3.943305,   0.000000,  10.000000,  30.943373, 145.793250
2003-01-22,   3.500000,   4.700000,   0.186020,   0.000000,   0.186020,   4.335989,   4.335989,   0.000000,  10.000000,  30.576373, 146.370157
2003-01-23,   3.000000,   0.600000,   0.099560,   0.000000,   0.099560,   2.962109,   2.962109,   0.000000,  10.000000,  30.110712, 144.351740
2003-01-24,   2.600000,   0.000000,   0.163095,   0.000000,   0.163095,   1.762455,   1.762455,   0.000000,   9.879176,  29.989889, 142.589285
2003-01-25,   4.500000,   0.000000,   0.060915,   0.000000,   0.060915,   1.048661,   1.048661,   0.000000,   9.834049,  29.944762, 141.540625
2003-01-26,   5.400000,   5.100000,   0.153270,   0.000000,   0.153270,   2.380997,   2.380997,   0.000000,  10.000000,  30.508972, 143.498008
2003-01-27,   7.300000,   1.300000,   0.095630,   0.000000,   0.095630,   2.032322,   2.032322,   0.000000,  10.000000,  30.178332, 142.985757
2003-01-28,   4.400000,   5.700000,   0.208945,   0.000000,   0.208945,   3.274888,   3.274888,   0.000000,  10.000000,  30.598369, 144.811256
2003-01-29,   1.600000,   2.800000,   0.118555,   0.000000,   0.118555,   3.128917,   3.128917,   0.000000,  10.000000,  30.341921, 144.596805
2003-01-30,  -3.500000,   7.800000,   0.167680,   0.000000,   0.167680,   1.985644,   1.985644,   0.000000,  10.000000,  30.035902, 142.917180
2003-01-31,  -7.400000,   3.600000,   0.252830,   0.000000,   0.252830,   1.194471,   1.194471,   0.000000,  10.000000,  30.003770, 141.754841
2003-02-01,  -5.600000,   0.100000,   0.182090,   0.000000,   0.182090,   0.712077,   0.712077,   0.000000,  10.000000,  30.000396, 141.046138
2003-02-02,  -0.200000,   0.600000,   0.081220,   0.000000,   0.081220,   0.423829,   0.423829,   0.000000,  10.000000,  30.000042, 140.622663
2003-02-03,   1.000000,   9.100000,   0.185365,   0.000000,   0.185365,   4.264528,   4.264528,   0.000000,  10.000000,  31.162278, 146.265171
2003-02-04,  -0.200000,   1.100000,   0.132965,   0.000000,   0.132965,   2.958691,   2.958691,   0.000000,  10.000000,  30.122039, 144.346719
2003-02-05,  -1.600000,   0.000000,   0.132965,   0.000000,   0.132965,   1.804657,   1.804657,   0.000000,  10.000000,  30.012814, 142.651287
2003-02-06,  -3.300000,   0.100000,   0.253485,   0.000000,   0.253485,   1.078416,   1.078416,   0.000000,  10.000000,  30.001345, 141.584339
2003-02-07,   0.200000,   0.900000,   0.096940,   0.000000,   0.096940,   1.113363,   1.113363,   0.000000,  10.000000,  30.136641, 141.635681
2003-02-08,   2.400000,   1.900000,   0.138205,   0.000000,   0.138205,   3.140562,   3.140562,   0.000000,  10.000000,  30.717847, 144.613913
2003-02-09,   0.800000,   0.200000,   0.383830,   0.000000,   0.383830,   2.781291,   2.781291,   0.000000,  10.000000,  30.264374, 144.086095
2003-02-10,  -1.300000,   0.000000,   0.417235,   0.000000,   0.417235,   1.750697,   1.750697,   0.000000,  10.000000,  30.027759, 142.572012
2003-02-11,  -2.700000,   0.000000,   0.100215,   0.000000,   0.100215,   1.051727,   1.051727,   0.000000,  10.000000,  30.002915, 141.545130
2003-02-12,  -1.700000,   0.000000,   0.445400,   0.000000,   0.445400,   0.626834,   0.626834,   0.000000,  10.000000,  30.000306, 140.920904
2003-02-13,  -2.600000,   0.000000,   0.408720,   0.000000,   0.408720,   0.373077,   0.373077,   0.000000,  10.000000,  30.000032, 140.548101
2003-02-14,  -3.600000,   0.000000,   0.179470,   0.000000,   0.179470,   0.221993,   0.221993,   0.000000,  10.000000,  30.000003, 140.326137
2003-02-15,  -0.800000,   0.000000,   0.115280,   0.000000,   0.115280,   0.132087,   0.132087,   0.000000,  10.000000,  30.000000, 140.194053
2003-02-16,  -3.500000,   0.000000,   0.483390,   0.000000,   0.483390,   0.078592,   0.078592,   0.000000,  10.000000,  30.000000, 140.115462
2003-02-17,  -3.500000,   0.000000,   0.315710,   0.000000,   0.315710,   0.046762,   0.046762,   0.000000,  10.000000,  30.000000, 140.068700
2003-02-18,  -1.800000,   0.000000,   0.124450,   0.000000,   0.124450,   0.027823,   0.027823,   0.000000,   9.927811,  29.927811, 140.040876
2003-02-19,  -2.900000,   0.000000,   0.178815,   0.000000,   0.178815,   0.016555,   0.016555,   0.000000,   9.795342,  29.795342, 140.024321
2003-02-20,  -1.500000,   0.000000,   0.490595,   0.000000,   0.490595,   0.009850,   0.009850,   0.000000,   9.431900,  29.431900, 140.014471
2003-02-21,  -1.600000,   0.000000,   0.118555,   0.000000,   0.118555,   0.005861,   0.005861,   0.000000,   9.344072,  29.344072, 140.008610
2003-02-22,  -1.400000,   0.000000,   0.148030,   0.000000,   0.148030,   0.003487,   0.003487,   0.000000,   9.234409,  29.216560, 140.005123
2003-02-23,  -0.400000,   0.000000,   0.622905,   0.000000,   0.622905,   0.002075,   0.002075,   0.000000,   8.772949,  28.593655, 140.003048
2003-02-24,   0.500000,   0.000000,   0.644520,   0.000000,   0.644520,   0.001235,   0.001235,   0.000000,   8.295477,  27.949135, 140.001814
2003-02-25,  -0.400000,   0.100000,   0.644520,   0.000000,   0.644520,   0.000735,   0.000735,   0.000000,   7.892087,  27.404615, 140.001079
2003-02-26,  -0.200000,   0.000000,   0.671375,   0.000000,   0.671375,   0.000437,   0.000437,   0.000000,   7.394720,  26.733240, 140.000642
2003-02-27,  -2.000000,   0.000000,   0.151305,   0.000000,   0.151305,   0.000260,   0.000260,   0.000000,   7.282631,  26.581935, 140.000382
2003-02-28,  -1.800000,   0.000000,   0.401515,   0.000000,   0.401515,   0.000155,   0.000155,   0.000000,   6.985181,  26.180420, 140.000227
2003-03-01,  -0.300000,   0.100000,   0.125105,   0.000000,   0.125105,   0.000092,   0.000092,   0.000000,   6.966583,  26.155315, 140.000135
2003-03-02,  -0.100000,   1.800000,   0.163095,   0.000000,   0.163095,   0.000055,   0.000055,   0.000000,   6.966583,  26.155315, 140.000080
2003-03-03,  -1.100000,   0.100000,   0.142135,   0.000000,   0.142135,   0.000033,   0.000033,   0.000000,   6.966583,  26.155315, 140.000048
2003-03-04,  -0.200000,   1.700000,   0.199775,   0.000000,   0.199775,   0.000019,   0.000019,   0.000000,   6.966583,  26.155315, 140.000028
2003-03-05,   1.000000,   0.000000,   0.170300,   0.000000,   0.170300,   0.000012,   0.000012,   0.000000,   8.716583,  27.905315, 140.000017
2003-03-06,   1.400000,   0.200000,   0.274445,   0.000000,   0.274445,   0.000007,   0.000007,   0.000000,   9.566833,  28.755565, 140.000010
2003-03-07,   3.400000,   5.300000,   0.429025,   0.000000,   0.429025,   1.354840,   1.354840,   0.000000,  10.000000,  30.392462, 141.990444
2003-03-08,   3.900000,   3.800000,   0.265275,   0.000000,   0.265275,   2.214253,   2.214253,   0.000000,  10.000000,  30.407898, 143.253038
2003-03-09,   5.500000,   5.400000,   0.234490,   0.000000,   0.234490,   3.334810,   3.334810,   0.000000,  10.000000,  30.584370, 144.899288
2003-03-10,   6.900000,   0.900000,   0.725085,   0.000000,   0.725085,   2.305523,   2.305523,   0.000000,  10.000000,  30.093076, 143.387127
2003-03-11,   6.400000,   0.100000,   0.296715,   0.000000,   0.296715,   1.371786,   1.371786,   0.000000,   9.780188,  29.873264, 142.015341
