* Export 01.01.2017 - 31.12.2019
* Gap=BLANK
*  1 037101 [ 3] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  2 037102 [ 1] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  3 037103 [ 2] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  4 037104 [ 1] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
*  5 037105 [ 1] [Q] [DYN] [Reg] [YYMMDDHHMISS] [l/s]
20170120140000,,,,,
20170120150000,,,,,
20170120160000,,,,,
20170120170000,,,,,
20170120180000,,,,,
20170120190000,,,,,
20170120200000,,,,,
20170120210000,,,,,
20170120220000,,,,,
20170120230000,,,,,
20170121000000,,,,,
20170121010000,,,,,
20170121020000,,,,,
20170121030000,,,,,
20170121040000,,,,,
20170121050000,,,,,
20170121060000,,,,,
20170121070000,,,,,
20170121080000,,,,,
20170121090000,,,,,
20170121100000,,,,,
20170121110000,,,,,
20170121120000,,,,,
20170121130000,,,,,
20170121140000,,,,,
20170121150000,,,,,
20170121160000,,,,,
20170121170000,,,,,
20170121180000,,,,,
20170121190000,,,,,
20170121200000,,,,,
20170121210000,,,,,
20170121220000,,,,,
20170121230000,,,,,
20170122000000,,,,,
20170122010000,,,,,
20170122020000,,,,,
20170122030000,,,,,
20170122040000,,,,,
20170122050000,,,,,
20170122060000,,,,,
20170122070000,,,,,
20170122080000,,,,,
20170122090000,,,,,
20170122100000,,,,,
20170122110000,,,,,
20170122120000,,,,,
20170122130000,,,,,
20170122140000,,,,,
20170122150000,,,,,
20170122160000,,,,,
20170122170000,,,,,
20170122180000,,,,,
20170122190000,,,,,
20170122200000,,,,,
20170122210000,,,,,
20170122220000,,,,,
20170122230000,,,,,
20170123000000,,,,,
20170123010000,,,,,
20170123020000,,,,,
20170123030000,,,,,
20170123040000,,,,,
20170123050000,,,,,
20170123060000,,,,,
20170123070000,,,,,
20170123080000,,,,,
20170123090000,,,,,
20170123100000,,,,,
20170123110000,,,,,
20170123120000,,,,,
20170123130000,,,,,
20170123140000,,,,,
20170123150000,,,,,
20170123160000,,,,,
20170123170000,,,,,
20170123180000,,,,,
20170123190000,,,,,
20170123200000,,,,,
20170123210000,,,,,
20170123220000,,,,,
20170123230000,,,,,
20170124000000,,,,,
20170124010000,,,,,
20170124020000,,,,,
20170124030000,,,,,
20170124040000,,,,,
20170124050000,,,,,
20170124060000,,,,,
20170124070000,,,,,
20170124080000,,,,,
20170124090000,,,,,
20170124100000,,,,,
20170124110000,,,,,
20170124120000,,,,,
20170124130000,,,,,
20170124140000,,,,,
20170124150000,,,,,
20170124160000,,,,,
20170124170000,,,,,
20170124180000,,,,,
20170124190000,,,,,
20170124200000,,,,,
20170124210000,,,,,
20170124220000,,,,,
20170124230000,,,,,
20170125000000,,,,,
20170125010000,,,,,
20170125020000,,,,,
20170125030000,,,,,
20170125040000,,,,,
20170125050000,,,,,
20170125060000,,,,,
20170125070000,,,,,
20170125080000,,,,,
20170125090000,,,,,
20170125100000,,,,,
20170125110000,,,,,
20170125120000,,,,,
20170125130000,,,,,
20170125140000,,,,,
20170125150000,,,,,
20170125160000,,,,,
20170125170000,,,,,
20170125180000,,,,,
20170125190000,,,,,
20170125200000,,,,,
20170125210000,,,,,
20170125220000,,,,,
20170125230000,,,,,
20170126000000,,,,,
20170126010000,,,,,
20170126020000,,,,,
20170126030000,,,,,
20170126040000,,,,,
20170126050000,,,,,
20170126060000,,,,,
20170126070000,,,,,
20170126080000,,,,,
20170126090000,,,,,
20170126100000,,,,,
20170126110000,,,,,
20170126120000,,,,,
20170126130000,,,,,
20170126140000,,,,,
20170126150000,,,,,
20170126160000,,,,,
20170126170000,,,,,
20170126180000,,,,,
20170126190000,,,,,
20170126200000,,,,,
20170126210000,,,,,
20170126220000,,,,,
20170126230000,,,,,
20170127000000,,,,,
20170127010000,,,,,
20170127020000,,,,,
20170127030000,,,,,
20170127040000,,,,,
20170127050000,,,,,
20170127060000,,,,,
20170127070000,,,,,
20170127080000,,,,,
20170127090000,,,,,
20170127100000,,,,,
20170127110000,,,,,
20170127120000,,,,,
20170127130000,,,,,
20170127140000,,,,,
20170127150000,,,,,
20170127160000,,,,,
20170127170000,,,,,
20170127180000,,,,,
20170127190000,,,,,
20170127200000,,,,,
20170127210000,,,,,
20170127220000,,,,,
20170127230000,,,,,
20170128000000,,,,,
20170128010000,,,,,
20170128020000,,,,,
20170128030000,,,,,
20170128040000,,,,,
20170128050000,,,,,
20170128060000,,,,,
20170128070000,,,,,
20170128080000,,,,,
20170128090000,,,,,
20170128100000,,,,,
20170128110000,,,,,
20170128120000,,,,,
20170128130000,,,,,
20170128140000,,,,,
20170128150000,,,,,
20170128160000,,,,,
20170128170000,,,,,
20170128180000,,,,,
20170128190000,,,,,
20170128200000,,,,,
20170128210000,,,,,
20170128220000,,,,,
20170128230000,,,,,
20170129000000,,,,,
20170129010000,,,,,
20170129020000,,,,,
20170129030000,,,,,
20170129040000,,,,,
20170129050000,,,,,
20170129060000,,,,,
20170129070000,,,,,
20170129080000,,,,,
20170129090000,,,,,
20170129100000,,,,,
20170129110000,,,,,
20170129120000,,,,,
20170129130000,,,,,
20170129140000,,,,,
20170129150000,,,,,
20170129160000,,,,,
20170129170000,,,,,
20170129180000,,,,,
20170129190000,,,,,
20170129200000,,,,,
20170129210000,,,,,
20170129220000,,,,,
20170129230000,,,,,
20170130000000,,,,,
20170130010000,,,,,
20170130020000,,,,,
20170130030000,,,,,
20170130040000,,,,,
20170130050000,,,,,
20170130060000,,,,,
20170130070000,,,,,
20170130080000,,,,,
20170130090000,,,,,
20170130100000,,,,,
20170130110000,,,,,
20170130120000,,,,,
20170130130000,,,,,
20170130140000,,,,,
20170130150000,,,,,
20170130160000,,,,,
20170130170000,,,,,
20170130180000,,,,,
20170130190000,,,,,
20170130200000,,,,,
20170130210000,,,,,
20170130220000,,,,,
20170130230000,,,,,
20170131000000,,,,,
20170131010000,,,,,
20170131020000,,,,,
20170131030000,,,,,
20170131040000,,,,,
20170131050000,,,,,
20170131060000,,,,,
20170131070000,,,,,
20170131080000,,,,,
20170131090000,,,,,
20170131100000,,,,,
20170131110000,,,,,
20170131120000,,,,,
20170131130000,,,,,
20170131140000,,,,,
20170131150000,,,,,
20170131160000,,,,,
20170131170000,,,,,
20170131180000,,,,,
20170131190000,,,,,
20170131200000,,,,,
20170131210000,,,,,
20170131220000,,,,,
20170131230000,,,,,
20170201000000,,,,,
20170201010000,,,,,
20170201020000,,,,,
20170201030000,,,,,
20170201040000,,,,,
20170201050000,,,,,
20170201060000,,,,,
20170201070000,,,,,
20170201080000,,,,,
20170201090000,,,,,
20170201100000,,,,,
20170201110000,,,,,
20170201120000,,,,,
20170201130000,,,,,
20170201140000,,,,,
20170201150000,,,,,
20170201160000,,,,,
20170201170000,,,,,
20170201180000,,,,,
20170201190000,,,,,
20170201200000,,,,,
20170201210000,,,,,
20170201220000,,,,,
20170201230000,,,,,
20170202000000,,,,,
20170202010000,,,,,
20170202020000,,,,,
20170202030000,,,,,
20170202040000,,,,,
20170202050000,,,,,
20170202060000,,,,,
20170202070000,,,,,
20170202080000,,,,,
20170202090000,,,,,
20170202100000,,,,,
20170202110000,,,,,
20170202120000,,,,,
20170202130000,,,,,
20170202140000,,,,,
20170202150000,,,,,
20170202160000,,,,,
20170202170000,,,,,
20170202180000,,,,,
20170202190000,,,,,
20170202200000,,,,,
20170202210000,,,,,
20170202220000,,,,,
20170202230000,,,,,
20170203000000,,,,,
20170203010000,,,,,
20170203020000,,,,,
20170203030000,,,,,
20170203040000,,,,,
20170203050000,,,,,
20170203060000,,,,,
20170203070000,,,,,
20170203080000,,,,,
20170203090000,,,,,
20170203100000,,,,,
20170203110000,,,,,
20170203120000,,,,,
20170203130000,,,,,
20170203140000,,,,,
20170203150000,,,,,
20170203160000,,,,,
20170203170000,,,,,
20170203180000,,,,,
20170203190000,,,,,
20170203200000,,,,,
20170203210000,,,,,
20170203220000,,,,,
20170203230000,,,,,
20170204000000,,,,,
20170204010000,,,,,
20170204020000,,,,,
20170204030000,,,,,
20170204040000,,,,,
20170204050000,,,,,
20170204060000,,,,,
20170204070000,,,,,
20170204080000,,,,,
20170204090000,,,,,
20170204100000,,,,,
20170204110000,,,,,
20170204120000,,,,,
20170204130000,,,,,
20170204140000,,,,,
20170204150000,,,,,
20170204160000,,,,,
20170204170000,,,,,
20170204180000,,,,,
20170204190000,,,,,
20170204200000,,,,,
20170204210000,,,,,
20170204220000,,,,,
20170204230000,,,,,
20170205000000,,,,,
20170205010000,,,,,
20170205020000,,,,,
20170205030000,,,,,
20170205040000,,,,,
20170205050000,,,,,
20170205060000,,,,,
20170205070000,,,,,
20170205080000,,,,,
20170205090000,,,,,
20170205100000,,,,,
20170205110000,,,,,
20170205120000,,,,,
20170205130000,,,,,
20170205140000,,,,,
20170205150000,,,,,
20170205160000,,,,,
20170205170000,,,,,
20170205180000,,,,,
20170205190000,,,,,
20170205200000,,,,,
20170205210000,,,,,
20170205220000,,,,,
20170205230000,,,,,
20170206000000,,,,,
20170206010000,,,,,
20170206020000,,,,,
20170206030000,,,,,
20170206040000,,,,,
20170206050000,,,,,
20170206060000,,,,,
20170206070000,,,,,
20170206080000,,,,,
20170206090000,,,,,
20170206100000,,,,,
20170206110000,,,,,
20170206120000,,,,,
20170206130000,,,,,
20170206140000,,,,,
20170206150000,,,,,
20170206160000,,,,,
20170206170000,,,,,
20170206180000,,,,,
20170206190000,,,,,
20170206200000,,,,,
20170206210000,,,,,
20170206220000,,,,,
20170206230000,,,,,
20170207000000,,,,,
20170207010000,,,,,
20170207020000,,,,,
20170207030000,,,,,
20170207040000,,,,,
20170207050000,,,,,
20170207060000,,,,,
20170207070000,,,,,
20170207080000,,,,,
20170207090000,,,,,
20170207100000,,,,,
20170207110000,,,,,
20170207120000,,,,,
20170207130000,,,,,
20170207140000,,,,,
20170207150000,,,,,
20170207160000,,,,,
20170207170000,,,,,
20170207180000,,,,,
20170207190000,,,,,
20170207200000,,,,,
20170207210000,,,,,
20170207220000,,,,,
20170207230000,,,,,
20170208000000,,,,,
20170208010000,,,,,
20170208020000,,,,,
20170208030000,,,,,
20170208040000,,,,,
20170208050000,,,,,
20170208060000,,,,,
20170208070000,,,,,
20170208080000,,,,,
20170208090000,,,,,
20170208100000,,,,,
20170208110000,,,,,
20170208120000,,,,,
20170208130000,,,,,
20170208140000,,,,,
20170208150000,,,,,
20170208160000,,,,,
20170208170000,,,,,
20170208180000,,,,,
20170208190000,,,,,
20170208200000,,,,,
20170208210000,,,,,
20170208220000,,,,,
20170208230000,,,,,
20170209000000,,,,,
20170209010000,,,,,
20170209020000,,,,,
20170209030000,,,,,
20170209040000,,,,,
20170209050000,,,,,
20170209060000,,,,,
20170209070000,,,,,
20170209080000,,,,,
20170209090000,,,,,
20170209100000,,,,,
20170209110000,,,,,
20170209120000,,,,,
20170209130000,,,,,
20170209140000,,,,,
20170209150000,,,,,
20170209160000,,,,,
20170209170000,,,,,
20170209180000,,,,,
20170209190000,,,,,
20170209200000,,,,,
20170209210000,,,,,
20170209220000,,,,,
20170209230000,,,,,
20170210000000,,,,,
20170210010000,,,,,
20170210020000,,,,,
20170210030000,,,,,
20170210040000,,,,,
20170210050000,,,,,
20170210060000,,,,,
20170210070000,,,,,
20170210080000,,,,,
20170210090000,,,,,
20170210100000,,,,,
20170210110000,,,,,
20170210120000,,,,,
20170210130000,,,,,
20170210140000,,,,,
20170210150000,,,,,
20170210160000,,,,,
20170210170000,,,,,
20170210180000,,,,,
20170210190000,,,,,
20170210200000,,,,,
20170210210000,,,,,
20170210220000,,,,,
20170210230000,,,,,
20170211000000,,,,,
20170211010000,,,,,
20170211020000,,,,,
20170211030000,,,,,
20170211040000,,,,,
20170211050000,,,,,
20170211060000,,,,,
20170211070000,,,,,
20170211080000,,,,,
20170211090000,,,,,
20170211100000,,,,,
20170211110000,,,,,
20170211120000,,,,,
20170211130000,,,,,
20170211140000,,,,,
20170211150000,,,,,
20170211160000,,,,,
20170211170000,,,,,
20170211180000,,,,,
20170211190000,,,,,
20170211200000,,,,,
20170211210000,,,,,
20170211220000,,,,,
20170211230000,,,,,
20170212000000,,,,,
20170212010000,,,,,
20170212020000,,,,,
20170212030000,,,,,
20170212040000,,,,,
20170212050000,,,,,
20170212060000,,,,,
20170212070000,,,,,
20170212080000,,,,,
20170212090000,,,,,
20170212100000,,,,,
20170212110000,,,,,
20170212120000,,,,,
20170212130000,,,,,
20170212140000,,,,,
20170212150000,,,,,
20170212160000,,,,,
20170212170000,,,,,
20170212180000,,,,,
20170212190000,,,,,
20170212200000,,,,,
20170212210000,,,,,
20170212220000,,,,,
20170212230000,,,,,
20170213000000,,,,,
20170213010000,,,,,
20170213020000,,,,,
20170213030000,,,,,
20170213040000,,,,,
20170213050000,,,,,
20170213060000,,,,,
20170213070000,,,,,
20170213080000,,,,,
20170213090000,,,,,
20170213100000,,,,,
20170213110000,,,,,
20170213120000,,,,,
20170213130000,,,,,
20170213140000,,,,,
20170213150000,,,,,
20170213160000,,,,,
20170213170000,,,,,
20170213180000,,,,,
20170213190000,,,,,
20170213200000,,,,,
20170213210000,,,,,
20170213220000,,,,,
20170213230000,,,,,
20170214000000,,,,,
20170214010000,,,,,
20170214020000,,,,,
20170214030000,,,,,
20170214040000,,,,,
20170214050000,,,,,
20170214060000,,,,,
20170214070000,,,,,
20170214080000,,,,,
20170214090000,,,,,
20170214100000,,,,,
20170214110000,,,,,
20170214120000,,,,,
20170214130000,,,,,
20170214140000,,,,,
20170214150000,,,,,
20170214160000,,,,,
20170214170000,,,,,
20170214180000,,,,,
20170214190000,,,,,
20170214200000,,,,,
20170214210000,,,,,
20170214220000,,,,,
20170214230000,,,,,
20170215000000,,,,,
20170215010000,,,,,
20170215020000,,,,,
20170215030000,,,,,
20170215040000,,,,,
20170215050000,,,,,
20170215060000,,,,,
20170215070000,,,,,
20170215080000,,,,,
20170215090000,,,,,
20170215100000,,,,,
20170215110000,,,,,
20170215120000,,,,,
20170215130000,,,,,
20170215140000,,,,,
20170215150000,,,,,
20170215160000,,,,,
20170215170000,,,,,
20170215180000,,,,,
20170215190000,,,,,
20170215200000,,,,,
20170215210000,,,,,
20170215220000,,,,,
20170215230000,,,,,
20170216000000,,,,,
20170216010000,,,,,
20170216020000,,,,,
20170216030000,,,,,
20170216040000,,,,,
20170216050000,,,,,
20170216060000,,,,,
20170216070000,,,,,
20170216080000,,,,,
20170216090000,,,,,
20170216100000,,,,,
20170216110000,,,,,
20170216120000,,,,,
20170216130000,,,,,
20170216140000,,,,,
20170216150000,,,,,
20170216160000,,,,,
20170216170000,,,,,
20170216180000,,,,,
20170216190000,,,,,
20170216200000,,,,,
20170216210000,,,,,
20170216220000,,,,,
20170216230000,,,,,
20170217000000,,,,,
20170217010000,,,,,
20170217020000,,,,,
20170217030000,,,,,
20170217040000,,,,,
20170217050000,,,,,
20170217060000,,,,,
20170217070000,,,,,
20170217080000,,,,,
20170217090000,,,,,
20170217100000,,,,,
20170217110000,,,,,
20170217120000,,,,,
20170217130000,,,,,
20170217140000,,,,,
20170217150000,,,,,
20170217160000,,,,,
20170217170000,,,,,
20170217180000,,,,,
20170217190000,,,,,
20170217200000,,,,,
20170217210000,,,,,
20170217220000,,,,,
20170217230000,,,,,
20170218000000,,,,,
20170218010000,,,,,
20170218020000,,,,,
20170218030000,,,,,
20170218040000,,,,,
20170218050000,,,,,
20170218060000,,,,,
20170218070000,,,,,
20170218080000,,,,,
20170218090000,,,,,
20170218100000,,,,,
20170218110000,,,,,
20170218120000,,,,,
20170218130000,,,,,
20170218140000,,,,,
20170218150000,,,,,
20170218160000,,,,,
20170218170000,,,,,
20170218180000,,,,,
20170218190000,,,,,
20170218200000,,,,,
20170218210000,,,,,
20170218220000,,,,,
20170218230000,,,,,
20170219000000,,,,,
20170219010000,,,,,
20170219020000,,,,,
20170219030000,,,,,
20170219040000,,,,,
20170219050000,,,,,
20170219060000,,,,,
20170219070000,,,,,
20170219080000,,,,,
20170219090000,,,,,
20170219100000,,,,,
20170219110000,,,,,
20170219120000,,,,,
20170219130000,,,,,
20170219140000,,,,,
20170219150000,,,,,
20170219160000,,,,,
20170219170000,,,,,
20170219180000,,,,,
20170219190000,,,,,
20170219200000,,,,,
20170219210000,,,,,
20170219220000,,,,,
20170219230000,,,,,
20170220000000,,,,,
20170220010000,,,,,
20170220020000,,,,,
