Time,WatLvl
2015-09-17,32.070718125
2015-09-18,32.068666354166666
2015-09-19,32.08017708333333
2015-09-20,32.0852896875
2015-09-21,32.09599760416667
2015-09-22,32.103929479166666
2015-09-23,32.10085479166666
2015-09-24,32.106408020833335
2015-09-25,32.106543125
2015-09-26,32.11134125
2015-09-27,32.1134303125
2015-09-28,32.11853197916667
2015-09-29,32.124320104166664
2015-09-30,32.12511864583333
2015-10-01,32.12702677083333
2015-10-02,32.124221666666664
2015-10-03,32.13004375
2015-10-04,32.12785822916667
2015-10-05,32.128946354166665
2015-10-06,32.138870833333335
2015-10-07,32.1283584375
2015-10-08,32.11772510416667
2015-10-09,32.11223989583333
2015-10-10,32.114798541666666
2015-10-11,32.115181979166664
2015-10-12,32.11225739583333
2015-10-13,32.108055
2015-10-14,32.10516197916667
2015-10-15,32.1031403125
2015-10-16,32.09678458333333
2015-10-17,32.089536875
2015-10-18,32.085296666666665
2015-10-19,32.078975
2015-10-20,32.072256458333335
2015-10-21,32.07463510416667
2015-10-22,32.066281458333336
2015-10-23,32.058353125
2015-10-24,32.06349739583333
2015-10-25,32.05440958333333
2015-10-26,32.05578302083333
2015-10-27,32.05883791666667
2015-10-28,32.06002
2015-10-29,32.046514375
2015-10-30,32.04600958333333
2015-10-31,32.0442465625
2015-11-01,32.03108239583333
2015-11-02,32.032745
2015-11-03,32.036364166666665
2015-11-04,32.0360534375
2015-11-05,32.030095625
2015-11-06,32.0247403125
2015-11-07,32.01875864583333
2015-11-08,32.02103177083333
2015-11-09,32.036423125
2015-11-10,32.0475825
2015-11-11,32.0595021875
2015-11-12,32.07115125
2015-11-13,32.08635322916667
2015-11-14,32.0892615625
2015-11-15,32.1082025
2015-11-16,32.125720625
2015-11-17,32.14135635416667
2015-11-18,32.14914854166667
2015-11-19,32.160877916666664
2015-11-20,32.187414895833335
2015-11-21,32.20414208333333
2015-11-22,32.2189725
2015-11-23,32.23683864583333
2015-11-24,32.25795989583333
2015-11-25,32.267075416666664
2015-11-26,32.27652041666666
2015-11-27,32.297499270833335
2015-11-28,32.304827395833335
2015-11-29,32.31484010416666
2015-11-30,32.319230104166664
2015-12-01,32.3405584375
2015-12-02,32.360778645833335
2015-12-03,32.38219708333333
2015-12-04,32.394963125
2015-12-05,32.40735447916666
2015-12-06,32.421384375
2015-12-07,32.45652489583333
2015-12-08,32.509735
2015-12-09,32.53522125
2015-12-10,32.56756125
2015-12-11,32.59117645833333
2015-12-12,32.60645041666667
2015-12-13,32.617769375
2015-12-14,32.63421114583333
2015-12-15,32.63685177083333
2015-12-16,32.648797083333335
2015-12-17,32.643064375
2015-12-18,32.640420416666664
2015-12-19,32.637591666666665
2015-12-20,32.63523145833334
2015-12-21,32.627586145833334
2015-12-22,32.6194515625
2015-12-23,32.62246354166667
2015-12-24,32.6414021875
2015-12-25,32.63394145833333
2015-12-26,32.64986572916666
2015-12-27,32.64171822916666
2015-12-28,32.66187875
2015-12-29,32.680523854166665
2015-12-30,32.69058125
2015-12-31,32.6957096875
2016-01-01,32.692361874999996
2016-01-02,32.700526875
2016-01-03,32.69880791666667
2016-01-04,32.6924921875
2016-01-05,32.668530833333335
2016-01-06,32.65025614583333
2016-01-07,32.649926354166666
2016-01-08,32.63081020833333
2016-01-09,32.61791145833333
2016-01-10,32.6146625
2016-01-11,32.60509625
2016-01-12,32.599610625
2016-01-13,32.57571197916667
2016-01-14,32.577543541666664
2016-01-15,32.56133729166667
2016-01-16,32.5513371875
2016-01-17,32.543680520833334
2016-01-18,32.537873125
2016-01-19,32.526598640350876
2016-01-20,32.5101446875
2016-01-21,32.499589479166666
2016-01-22,32.493624895833335
2016-01-23,32.479069895833334
2016-01-24,32.4735721875
2016-01-25,32.48009239583333
2016-01-26,32.51940322916666
2016-01-27,32.539332083333335
2016-01-28,32.54272625
2016-01-29,32.55862447916667
2016-01-30,32.5682084375
2016-01-31,32.55738645833333
2016-02-01,32.55346677083333
2016-02-02,32.558853229166665
2016-02-03,32.5443034375
2016-02-04,32.535576666666664
2016-02-05,32.53021
2016-02-06,32.536329375
2016-02-07,32.537556458333334
2016-02-08,32.5450234375
2016-02-09,32.543753020833336
2016-02-10,32.543597812499996
2016-02-11,32.5370721875
2016-02-12,32.538199999999996
2016-02-13,32.538125729166666
2016-02-14,32.523848020833334
2016-02-15,32.50140104166667
2016-02-16,32.4913171875
2016-02-17,32.4932084375
2016-02-18,32.48382958333333
2016-02-19,32.475282604166665
2016-02-20,32.4856890625
2016-02-21,32.4780784375
2016-02-22,32.47984770833333
2016-02-23,32.4773890625
2016-02-24,32.473115
2016-02-25,32.46976854166667
2016-02-26,32.46327895833333
2016-02-27,32.455454895833334
2016-02-28,32.447560833333334
2016-02-29,32.442469895833334
2016-03-01,32.44796520833333
2016-03-02,32.44640739583333
2016-03-03,32.432491875
2016-03-04,32.42987
2016-03-05,32.42478166666667
2016-03-06,32.419705729166665
2016-03-07,32.41004395833333
2016-03-08,32.40420354166667
2016-03-09,32.396478854166666
2016-03-10,32.387316354166664
2016-03-11,32.38190229166666
2016-03-12,32.374984687499996
2016-03-13,32.3710846875
2016-03-14,32.37062822916666
2016-03-15,32.36424074561403
2016-03-16,32.358415416666666
2016-03-17,32.353157708333335
2016-03-18,32.347014270833334
2016-03-19,32.34216364583333
2016-03-20,32.337401354166666
2016-03-21,32.332528124999996
2016-03-22,32.32522010416667
2016-03-23,32.317601249999996
2016-03-24,32.313750416666664
2016-03-25,32.30651833333333
2016-03-26,32.30580552083333
2016-03-27,32.29933729166667
2016-03-28,32.3007065625
2016-03-29,32.2861340625
2016-03-30,32.28059552083333
2016-03-31,32.272850937499996
2016-04-01,32.26860364583333
2016-04-02,32.265235625
2016-04-03,32.2608628125
2016-04-04,32.25972052083333
2016-04-05,32.25772729166667
2016-04-06,32.255185
2016-04-07,32.249973125
2016-04-08,32.254260520833334
2016-04-09,32.26143416666667
2016-04-10,32.2609290625
2016-04-11,32.260744895833334
2016-04-12,32.26217041666666
2016-04-13,32.26206635416666
2016-04-14,32.25708145833333
2016-04-15,32.25955583333333
2016-04-16,32.25318083333333
2016-04-17,32.245246458333334
2016-04-18,32.2467459375
2016-04-19,32.24062270833333
2016-04-20,32.2378809375
2016-04-21,32.2366521875
2016-04-22,32.235221145833336
2016-04-23,32.2315965625
2016-04-24,32.22799208333333
2016-04-25,32.22481802083333
2016-04-26,32.2169640625
2016-04-27,32.21501958333333
2016-04-28,32.212706770833336
2016-04-29,32.20930979166666
2016-04-30,32.202475104166666
2016-05-01,32.20250760416666
2016-05-02,32.20607947916667
2016-05-03,32.2017684375
2016-05-04,32.19881197916666
2016-05-05,32.1971959375
2016-05-06,32.194512395833335
2016-05-07,32.19216572916667
2016-05-08,32.18987083333333
2016-05-09,32.1876653125
2016-05-10,32.18838208333333
2016-05-11,32.181112291666665
2016-05-12,32.1782703125
2016-05-13,32.173327916666665
2016-05-14,32.165528020833335
2016-05-15,32.16133375
2016-05-16,32.15818708333333
2016-05-17,32.153431874999995
2016-05-18,32.15137114583333
2016-05-19,32.1446740625
2016-05-20,32.141114270833334
2016-05-21,32.1396228125
2016-05-22,32.13558322916666
2016-05-23,32.128031979166664
2016-05-24,32.12220145833333
2016-05-25,32.11728333333333
2016-05-26,32.115664270833335
2016-05-27,32.1103621875
2016-05-28,32.10822239583333
2016-05-29,32.10325489583333
2016-05-30,32.09697729166667
2016-05-31,32.090976562499996
2016-06-01,32.084749375
2016-06-02,32.0830125
2016-06-03,32.07545427083333
2016-06-04,32.06943302083333
2016-06-05,32.061551979166666
2016-06-06,32.05257520833333
2016-06-07,32.04450479166667
2016-06-08,32.03447729166667
2016-06-09,32.02752791666666
2016-06-10,32.01777385416666
2016-06-11,32.009114895833335
2016-06-12,32.0020659375
2016-06-13,31.993651145833333
2016-06-14,31.985155312499998
2016-06-15,31.976271145833334
2016-06-16,31.968136770833333
2016-06-17,31.963229583333334
2016-06-18,31.95853875
2016-06-19,31.953113645833334
2016-06-20,31.95100364583333
2016-06-21,31.939743541666665
2016-06-22,31.93830739583333
2016-06-23,31.939323124999998
2016-06-24,31.9406171875
2016-06-25,31.940243229166665
2016-06-26,31.938270624999998
2016-06-27,31.937365208333333
2016-06-28,31.9362440625
2016-06-29,31.934206354166665
2016-06-30,31.93438520833333
2016-07-01,31.932390625
2016-07-02,31.931299270833332
2016-07-03,31.928329583333333
2016-07-04,31.930220625
2016-07-05,31.932970833333332
2016-07-06,31.9350628125
2016-07-07,31.945240833333333
2016-07-08,31.950497604166667
2016-07-09,31.95165833333333
2016-07-10,31.956410625
2016-07-11,31.960838958333333
2016-07-12,31.965201041666667
2016-07-13,31.9725859375
2016-07-14,31.978171041666666
2016-07-15,31.979105
2016-07-16,31.980826770833332
2016-07-17,31.982032083333333
2016-07-18,31.983303020833333
2016-07-19,31.983479479166665
2016-07-20,31.982783124999997
2016-07-21,31.9798275
2016-07-22,31.975957916666665
2016-07-23,31.973565
2016-07-24,31.97247427083333
2016-07-25,31.972806770833333
2016-07-26,31.968700833333333
2016-07-27,31.965868020833334
2016-07-28,31.963046979166666
2016-07-29,31.958153229166665
2016-07-30,31.9556653125
2016-07-31,31.951337499999998
2016-08-01,31.947911666666666
2016-08-02,31.9453353125
2016-08-03,31.944976875
2016-08-04,31.951217604166665
2016-08-05,31.95769333333333
2016-08-06,31.961475937499998
2016-08-07,31.964235833333333
2016-08-08,31.962702083333333
2016-08-09,31.9566553125
2016-08-10,31.951018958333332
2016-08-11,31.948515
2016-08-12,31.942461979166666
2016-08-13,31.941713229166666
2016-08-14,31.937550833333333
2016-08-15,31.937857395833333
2016-08-16,31.937425416666667
2016-08-17,31.93525208333333
2016-08-18,31.93356645833333
2016-08-19,31.931996354166667
2016-08-20,31.93000770833333
2016-08-21,31.927907916666665
2016-08-22,31.92574145833333
2016-08-23,31.924519270833333
2016-08-24,31.925008854166666
2016-08-25,31.923770729166666
2016-08-26,31.92024083333333
2016-08-27,31.920203125
2016-08-28,31.92135802083333
2016-08-29,31.917140729166665
2016-08-30,31.917787604166666
2016-08-31,31.920915520833333
2016-09-01,31.917600937499998
2016-09-02,31.916935729166667
2016-09-03,31.916797083333332
2016-09-04,31.915641875
2016-09-05,31.91340208333333
2016-09-06,31.916780624999998
2016-09-07,31.920424166666667
2016-09-08,31.917790104166667
2016-09-09,31.9119003125
2016-09-10,31.912173854166667
2016-09-11,31.907639166666666
2016-09-12,31.90460020833333
2016-09-13,31.90492958333333
2016-09-14,31.901258541666667
2016-09-15,31.899676979166667
2016-09-16,31.896736145833334
2016-09-17,31.89497375
2016-09-18,31.8920603125
2016-09-19,31.886449479166664
2016-09-20,31.887519375
2016-09-21,31.884575312499997
2016-09-22,31.88672875
2016-09-23,31.881774375
2016-09-24,31.880469062499998
2016-09-25,31.879818125
2016-09-26,31.875688020833334
2016-09-27,31.877172604166667
2016-09-28,31.87653489583333
2016-09-29,31.876702708333333
2016-09-30,31.870409895833333
2016-10-01,31.872111145833333
2016-10-02,31.874499270833333
2016-10-03,31.87657833333333
2016-10-04,31.88403895833333
2016-10-05,31.88697427083333
2016-10-06,31.885793541666665
2016-10-07,31.88104302083333
2016-10-08,31.87530177083333
2016-10-09,31.87282875
2016-10-10,31.868421249999997
2016-10-11,31.864222708333333
2016-10-12,31.863529999999997
2016-10-13,31.862114895833333
2016-10-14,31.861751354166664
2016-10-15,31.85954770833333
2016-10-16,31.858068333333332
2016-10-17,31.858508125
2016-10-18,31.857397916666667
2016-10-19,31.853375624999998
2016-10-20,31.855177916666666
2016-10-21,31.854584791666667
2016-10-22,31.85154645833333
2016-10-23,31.847999479166667
2016-10-24,31.847428541666666
2016-10-25,31.84582083333333
2016-10-26,31.845690625
2016-10-27,31.848844479166665
2016-10-28,31.849883437499997
2016-10-29,31.847826354166667
2016-10-30,31.845783020833334
2016-10-31,31.845380625
2016-11-01,31.844292291666665
2016-11-02,31.8378853125
2016-11-03,31.837385520833333
2016-11-04,31.838521979166664
2016-11-05,31.842013124999998
2016-11-06,31.842879687499998
2016-11-07,31.857317291666664
2016-11-08,31.872893958333332
2016-11-09,31.8750159375
2016-11-10,31.873756979166664
2016-11-11,31.872652291666665
2016-11-12,31.871850104166665
2016-11-13,31.867636875
2016-11-14,31.867509166666665
2016-11-15,31.869635416666664
2016-11-16,31.879924166666665
2016-11-17,31.8883671875
2016-11-18,31.892580833333334
2016-11-19,31.897821979166665
2016-11-20,31.905244050387594
