      date,          T,          P,         Ep,          I,         Ea,       Dsum, S10_WatLvl
2000-11-22,   5.800000,   0.100000,   0.075000,   0.000000,   0.075000,   2.282218,  30.105704
2000-11-23,   6.700000,   7.300000,   0.111000,   0.000000,   0.111000,   5.226287,  30.105704
2000-11-24,   7.300000,   3.000000,   0.061200,   0.000000,   0.061200,   3.853795,  30.105704
2000-11-25,   4.600000,   1.300000,   0.120600,   0.000000,   0.120600,   2.249158,  30.105704
2000-11-26,   4.800000,   0.000000,   0.064800,   0.000000,   0.064800,   0.899663,  30.105704
2000-11-27,   5.100000,   1.300000,   0.171000,   0.000000,   0.171000,   0.998385,  30.105704
2000-11-28,   5.600000,   0.500000,   0.066600,   0.000000,   0.066600,   0.659394,  30.105704
2000-11-29,   9.600000,  10.300000,   0.130200,   0.000000,   0.130200,   6.365638,  30.105704
2000-11-30,   8.000000,   3.500000,   0.142200,   0.000000,   0.142200,   4.560935,  30.105704
2000-12-01,   8.000000,   0.000000,   0.079800,   0.000000,   0.079800,   1.824374,  30.105704
2000-12-02,   9.200000,   3.700000,   0.147000,   0.000000,   0.147000,   2.813670,  30.105704
2000-12-03,   7.900000,   0.800000,   0.027000,   0.000000,   0.027000,   1.589268,  30.105704
2000-12-04,   6.100000,   8.200000,   0.126600,   0.000000,   0.126600,   5.479747,  30.105704
2000-12-05,   8.000000,   1.400000,   0.044400,   0.000000,   0.044400,   3.005259,  30.105704
2000-12-06,   8.400000,   0.000000,   0.081000,   0.000000,   0.081000,   1.202104,  30.105704
2000-12-07,   8.100000,   5.500000,   0.062400,   0.000000,   0.062400,   3.694801,  30.105704
2000-12-08,   8.300000,   2.600000,   0.036000,   0.000000,   0.036000,   3.016321,  30.105704
2000-12-09,   8.800000,   6.200000,   0.118200,   0.000000,   0.118200,   4.855608,  30.105704
2000-12-10,   7.900000,   2.500000,   0.044400,   0.000000,   0.044400,   3.415603,  30.105704
2000-12-11,   8.400000,   3.000000,   0.054000,   0.000000,   0.054000,   3.133841,  30.105704
2000-12-12,   9.400000,   4.900000,   0.036600,   0.000000,   0.036600,   4.171577,  30.105704
2000-12-13,   8.800000,  17.500000,   0.081600,   0.000000,   0.081600,  12.119671,  30.105704
2000-12-14,   6.800000,   5.800000,   0.069000,   0.000000,   0.069000,   8.286468,  30.105704
2000-12-15,   6.200000,  16.700000,   0.127200,   0.000000,   0.127200,  13.258267,  30.105704
2000-12-16,   4.600000,   5.600000,   0.120600,   0.000000,   0.120600,   8.590947,  30.105704
2000-12-17,   2.800000,   0.000000,   0.090600,   0.000000,   0.090600,   3.436379,  30.105704
2000-12-18,   1.700000,   0.200000,   0.109200,   0.000000,   0.109200,   1.374672,  30.105704
2000-12-19,   1.900000,   0.100000,   0.058800,   0.000000,   0.058800,   0.574589,  30.105704
2000-12-20,   0.400000,   0.000000,   0.124200,   0.000000,   0.124200,   0.229835,  30.105704
2000-12-21,  -0.700000,   0.000000,   0.152400,   0.000000,   0.152400,   0.091934,  30.105704
2000-12-22,  -3.300000,   0.000000,   0.113400,   0.000000,   0.113400,   0.036774,  30.105704
2000-12-23,  -0.400000,   0.000000,   0.067200,   0.000000,   0.067200,   0.014709,  30.105704
2000-12-24,  -2.400000,   0.100000,   0.185400,   0.000000,   0.185400,   0.005884,  30.105704
2000-12-25,  -3.900000,   0.000000,   0.168600,   0.000000,   0.168600,   0.002354,  30.105704
2000-12-26,  -6.600000,   0.000000,   0.179400,   0.000000,   0.179400,   0.000941,  30.105704
2000-12-27,  -2.300000,   0.000000,   0.068400,   0.000000,   0.068400,   0.000377,  30.105704
2000-12-28,   0.200000,   2.100000,   0.027000,   0.000000,   0.027000,   0.668551,  30.105704
2000-12-29,   0.400000,   7.300000,   0.103800,   0.000000,   0.103800,   4.585140,  30.105704
2000-12-30,  -0.900000,  11.700000,   0.033000,   0.000000,   0.033000,   1.834056,  30.105704
2000-12-31,  -6.100000,   0.100000,   0.067800,   0.000000,   0.067800,   0.733622,  30.105704
2001-01-01,   0.000000,   0.100000,   0.068400,   0.000000,   0.068400,   0.293449,  30.105704
2001-01-02,   2.500000,   5.200000,   0.060000,   0.000000,   0.060000,   6.237380,  30.105704
2001-01-03,   4.100000,   2.700000,   0.055200,   0.000000,   0.055200,   8.084312,  30.105704
2001-01-04,   2.500000,   2.800000,   0.044400,   0.000000,   0.044400,   4.887085,  30.105704
2001-01-05,   4.600000,   3.700000,   0.056400,   0.000000,   0.056400,   4.140994,  30.105704
2001-01-06,   5.100000,   6.000000,   0.122400,   0.000000,   0.122400,   5.182958,  30.105704
2001-01-07,   5.600000,   3.900000,   0.066600,   0.000000,   0.066600,   4.373223,  30.105704
2001-01-08,   4.900000,   2.500000,   0.065400,   0.000000,   0.065400,   3.210049,  30.105704
2001-01-09,   3.100000,   4.400000,   0.152400,   0.000000,   0.152400,   3.832580,  30.105704
2001-01-10,  -1.600000,   1.700000,   0.236400,   0.000000,   0.236400,   1.533032,  30.105704
2001-01-11,   0.300000,   0.000000,   0.200400,   0.000000,   0.200400,   0.973213,  30.105704
2001-01-12,  -1.600000,   0.000000,   0.178800,   0.000000,   0.178800,   0.389285,  30.105704
2001-01-13,  -0.900000,   0.100000,   0.190800,   0.000000,   0.190800,   0.155714,  30.105704
2001-01-14,   2.100000,   0.400000,   0.184200,   0.000000,   0.184200,   0.427926,  30.105704
2001-01-15,  -1.700000,   0.000000,   0.044400,   0.000000,   0.044400,   0.171170,  30.105704
2001-01-16,  -3.000000,   0.000000,   0.036000,   0.000000,   0.036000,   0.068468,  30.105704
2001-01-17,  -2.300000,   0.000000,   0.087000,   0.000000,   0.087000,   0.027387,  30.105704
2001-01-18,  -0.700000,   0.000000,   0.046200,   0.000000,   0.046200,   0.010955,  30.105704
2001-01-19,  -0.500000,   0.000000,   0.033600,   0.000000,   0.033600,   0.004382,  30.105704
2001-01-20,  -0.500000,   2.400000,   0.046800,   0.000000,   0.046800,   0.001753,  30.105704
2001-01-21,   0.300000,   0.600000,   0.123600,   0.000000,   0.123600,   0.572381,  30.105704
2001-01-22,   0.400000,   0.000000,   0.110400,   0.000000,   0.110400,   0.708952,  30.105704
2001-01-23,   1.200000,   1.500000,   0.028200,   0.000000,   0.028200,   1.598181,  30.105704
2001-01-24,   5.000000,  25.100000,   0.057000,   0.000000,   0.057000,  15.665072,  30.105704
2001-01-25,   3.700000,   2.700000,   0.117000,   0.000000,   0.117000,   7.815829,  30.105704
2001-01-26,   3.900000,   0.600000,   0.039600,   0.000000,   0.039600,   3.462572,  30.105704
2001-01-27,   3.100000,   1.100000,   0.198600,   0.000000,   0.198600,   1.925869,  30.105704
2001-01-28,   1.700000,   0.500000,   0.065400,   0.000000,   0.065400,   1.031107,  30.105704
2001-01-29,   2.400000,   0.000000,   0.133800,   0.000000,   0.133800,   0.412443,  30.105704
2001-01-30,   1.700000,   0.500000,   0.225000,   0.000000,   0.225000,   0.249697,  30.105704
2001-01-31,   0.200000,   0.000000,   0.117000,   0.000000,   0.117000,   0.099879,  30.105704
2001-02-01,  -1.000000,   0.200000,   0.209400,   0.000000,   0.209400,   0.039952,  30.105704
2001-02-02,  -5.600000,   0.000000,   0.252600,   0.000000,   0.252600,   0.015981,  30.105704
2001-02-03,  -7.700000,   0.100000,   0.121200,   0.000000,   0.121200,   0.006392,  30.105704
2001-02-04,  -5.000000,   0.200000,   0.259800,   0.000000,   0.259800,   0.002557,  30.105704
2001-02-05,  -4.000000,   0.600000,   0.103800,   0.000000,   0.103800,   0.001023,  30.105704
2001-02-06,   1.200000,   3.000000,   0.085800,   0.000000,   0.085800,   1.770649,  30.105704
2001-02-07,   5.700000,   5.000000,   0.232800,   0.000000,   0.232800,   3.568580,  30.105704
2001-02-08,   2.800000,   0.400000,   0.090600,   0.000000,   0.090600,   1.613072,  30.105704
2001-02-09,  -0.700000,  10.300000,   0.471000,   0.000000,   0.471000,   0.645229,  30.105704
2001-02-10,  -2.000000,   0.000000,   0.188400,   0.000000,   0.188400,   0.258091,  30.105704
2001-02-11,   3.800000,  16.500000,   0.046800,   0.000000,   0.046800,  14.563237,  30.105704
2001-02-12,   5.400000,  26.800000,   0.148200,   0.000000,   0.148200,  23.012655,  30.105704
2001-02-13,   4.600000,   0.300000,   0.513600,   0.000000,   0.513600,   9.205062,  30.105704
2001-02-14,   3.400000,   0.000000,   0.200400,   0.000000,   0.200400,   3.682025,  30.105704
2001-02-15,   3.200000,   0.000000,   0.413400,   0.000000,   0.413400,   1.472810,  30.105704
2001-02-16,   2.700000,   0.000000,   0.135000,   0.000000,   0.135000,   0.589124,  30.105704
2001-02-17,   0.600000,   0.000000,   0.167400,   0.000000,   0.167400,   0.235650,  30.105704
2001-02-18,   5.000000,   0.000000,   0.561600,   0.000000,   0.561600,   0.094260,  30.105704
2001-02-19,   4.000000,   0.000000,   0.157200,   0.000000,   0.157200,   0.037704,  30.105704
2001-02-20,   4.400000,   0.000000,   0.238800,   0.000000,   0.238800,   0.015082,  30.105704
2001-02-21,   4.500000,   1.800000,   0.456000,   0.000000,   0.456000,   0.006033,  30.105704
2001-02-22,   1.400000,   2.700000,   0.366000,   0.000000,   0.366000,   0.956773,  30.105704
2001-02-23,  -4.800000,   1.800000,   0.568800,   0.000000,   0.568800,   0.382709,  30.105704
2001-02-24,  -3.100000,   0.300000,   0.294000,   0.000000,   0.294000,   0.153084,  30.105704
2001-02-25,  -1.200000,   2.000000,   0.507000,   0.000000,   0.507000,   0.061233,  30.105704
2001-02-26,  -3.200000,   0.100000,   0.430200,   0.000000,   0.430200,   0.024493,  30.105704
2001-02-27,  -1.000000,   0.200000,   0.340800,   0.000000,   0.340800,   0.009797,  30.105704
2001-02-28,  -1.800000,   0.000000,   0.266400,   0.000000,   0.266400,   0.003919,  30.105704
2001-03-01,  -2.600000,   0.000000,   0.220800,   0.000000,   0.220800,   0.001568,  30.105704
2001-03-02,  -4.000000,   0.200000,   0.369600,   0.000000,   0.369600,   0.000627,  30.105704
2001-03-03,  -4.600000,   0.000000,   0.579000,   0.000000,   0.579000,   0.000251,  30.105704
2001-03-04,  -3.900000,   0.000000,   0.568200,   0.000000,   0.568200,   0.000100,  30.105704
2001-03-05,  -1.600000,   0.000000,   0.684000,   0.000000,   0.684000,   0.000040,  30.105704
2001-03-06,   0.200000,   0.000000,   0.679800,   0.000000,   0.679800,   0.000016,  30.105704
2001-03-07,   0.200000,   0.000000,   0.384600,   0.000000,   0.384600,   0.000006,  30.105704
2001-03-08,   2.500000,   1.900000,   0.157200,   0.000000,   0.157200,   0.269763,  30.105704
2001-03-09,   4.600000,   5.500000,   0.103800,   0.000000,   0.103800,   3.345625,  30.105704
2001-03-10,   5.800000,   2.100000,   0.283800,   0.000000,   0.283800,   2.427970,  30.105704
2001-03-11,   6.300000,   1.800000,   0.220200,   0.000000,   0.220200,   1.919068,  30.105704
2001-03-12,   5.300000,  12.800000,   0.262200,   0.000000,   0.262200,   8.290307,  30.105704
2001-03-13,   3.300000,   0.900000,   0.315600,   0.000000,   0.315600,   3.666763,  30.105704
2001-03-14,   3.400000,   2.000000,   0.331800,   0.000000,   0.331800,   2.467625,  30.105704
2001-03-15,   4.100000,   1.500000,   0.695400,   0.000000,   0.695400,   1.469810,  30.105704
2001-03-16,   2.000000,   1.300000,   0.954600,   0.000000,   0.954600,   0.795164,  30.105704
2001-03-17,   0.100000,   0.100000,   0.643200,   0.000000,   0.643200,   0.318066,  30.105704
2001-03-18,  -0.600000,   0.600000,   0.385800,   0.000000,   0.385800,   0.127226,  30.105704
2001-03-19,  -1.900000,   0.200000,   0.372600,   0.000000,   0.372600,   0.050890,  30.105704
2001-03-20,  -1.400000,   0.200000,   0.857400,   0.000000,   0.857400,   0.020356,  30.105704
2001-03-21,  -0.700000,   0.000000,   0.988200,   0.000000,   0.988200,   0.008142,  30.105704
2001-03-22,  -0.300000,   0.000000,   0.909600,   0.000000,   0.909600,   0.003257,  30.105704
2001-03-23,   0.300000,   0.000000,   0.572400,   0.000000,   0.572400,   0.001303,  30.105704
2001-03-24,   1.800000,   0.000000,   0.575400,   0.000000,   0.575400,   0.000521,  30.105704
2001-03-25,   0.700000,   0.000000,   0.930600,   0.000000,   0.930600,   0.000208,  30.105704
2001-03-26,  -0.500000,   0.000000,   0.922200,   0.000000,   0.922200,   0.000083,  30.105704
2001-03-27,  -0.500000,   0.000000,   0.922200,   0.000000,   0.922200,   0.000033,  30.105704
2001-03-28,   0.600000,   0.000000,   1.039200,   0.000000,   1.039200,   0.000013,  30.105704
2001-03-29,   1.400000,   0.100000,   0.172800,   0.000000,   0.172800,   0.000005,  30.105704
2001-03-30,   3.800000,   5.200000,   0.421800,   0.000000,   0.421800,   0.000002,  30.105704
2001-03-31,   5.700000,   0.000000,   0.549000,   0.000000,   0.549000,   0.000001,  30.105704
2001-04-01,   5.900000,  10.400000,   0.819600,   0.000000,   0.819600,   3.430800,  30.105704
2001-04-02,   7.600000,   0.000000,   0.704400,   0.000000,   0.704400,   1.372320,  30.105704
2001-04-03,   6.800000,   0.000000,   0.722400,   0.000000,   0.722400,   0.548928,  30.105704
2001-04-04,   6.600000,   1.300000,   0.684000,   0.000000,   0.684000,   0.219571,  30.105704
2001-04-05,   5.500000,  10.900000,   1.082400,   0.000000,   1.082400,   5.491908,  30.105704
2001-04-06,   5.500000,   4.600000,   0.206400,   0.000000,   0.206400,   4.832923,  30.105704
2001-04-07,   6.400000,   6.200000,   0.263400,   0.000000,   0.263400,   5.495129,  30.105704
2001-04-08,   5.100000,   4.000000,   0.432000,   0.000000,   0.432000,   4.338852,  30.105704
2001-04-09,   5.900000,   0.000000,   1.397400,   0.000000,   1.397400,   1.735541,  30.105704
2001-04-10,   6.700000,   0.000000,   0.600000,   0.000000,   0.600000,   0.694216,  30.105704
2001-04-11,   5.900000,   0.000000,   1.455600,   0.000000,   1.455600,   0.277687,  30.105704
2001-04-12,   2.800000,   0.900000,   1.095000,   0.000000,   1.095000,   0.111075,  30.105704
2001-04-13,   1.300000,   0.700000,   1.302000,   0.000000,   1.302000,   0.044430,  30.105704
2001-04-14,   0.700000,   0.100000,   0.756000,   0.000000,   0.756000,   0.017772,  30.105704
2001-04-15,   1.300000,   7.400000,   0.393600,   0.000000,   0.393600,   1.267349,  30.105704
2001-04-16,   3.700000,   4.900000,   0.475200,   0.000000,   0.475200,   3.161820,  30.105704
2001-04-17,   4.000000,   0.000000,   0.606000,   0.000000,   0.606000,   1.264728,  30.105704
2001-04-18,   3.700000,   6.000000,   1.285800,   0.000000,   1.285800,   2.970811,  30.105704
2001-04-19,   3.200000,   1.000000,   1.064400,   0.000000,   1.064400,   1.188324,  30.105704
2001-04-20,   4.000000,   1.200000,   1.006800,   0.000000,   1.006800,   0.552610,  30.105704
2001-04-21,   4.300000,   1.000000,   1.660800,   0.000000,   1.660800,   0.221044,  30.105704
2001-04-22,   5.100000,   0.000000,   1.525200,   0.000000,   1.525200,   0.088418,  30.105704
2001-04-23,   5.000000,   0.000000,   0.625800,   0.000000,   0.625800,   0.035367,  30.105704
2001-04-24,   8.100000,   0.700000,   1.911600,   0.000000,   1.911600,   0.014147,  30.105704
2001-04-25,   8.800000,   3.800000,   0.628800,   0.000000,   0.628800,   0.005659,  30.105704
2001-04-26,   7.900000,   6.700000,   0.808200,   0.000000,   0.808200,   3.026023,  30.105704
2001-04-27,   6.900000,   6.400000,   0.439800,   0.000000,   0.439800,   4.786529,  30.105704
2001-04-28,   7.200000,   0.300000,   1.018200,   0.000000,   1.018200,   1.914612,  30.105704
2001-04-29,   8.300000,  14.200000,   1.769400,   0.000000,   1.769400,   7.793285,  30.105704
2001-04-30,  10.200000,   0.900000,   0.681000,   0.000000,   0.681000,   3.248714,  30.105704
2001-05-01,   7.800000,   5.400000,   1.912800,   0.000000,   1.912800,   3.391806,  30.105704
2001-05-02,   8.900000,   0.000000,   2.183400,   0.000000,   2.183400,   1.356722,  30.105704
2001-05-03,   7.700000,   0.000000,   1.088734,   0.000000,   1.088734,   0.548116,  30.105704
2001-05-04,   7.700000,  10.700000,   1.791833,   0.000000,   1.791833,   3.625957,  30.105704
2001-05-05,   7.000000,   0.000000,   1.454728,   0.000000,   1.454728,   1.420664,  30.105704
2001-05-06,   8.800000,   0.000000,   2.162061,   0.000000,   2.162061,   0.547963,  30.105704
2001-05-07,   8.600000,   0.000000,   1.193128,   0.000000,   1.193128,   0.203392,  30.105704
2001-05-08,  11.800000,   0.000000,   1.783698,   0.000000,   1.783698,   0.073900,  30.105704
2001-05-09,  14.000000,   0.000000,   2.768400,   0.000000,   2.755945,   0.026392,  30.105704
2001-05-10,  14.600000,   0.000000,   2.497497,   0.000000,   0.509794,   0.009262,  30.105704
2001-05-11,  15.100000,   0.000000,   2.848683,   0.000000,   0.615319,   0.003193,  30.105704
2001-05-12,  14.000000,   0.000000,   2.797977,   0.000000,   0.635944,   0.001081,  30.105704
2001-05-13,  10.700000,   0.000000,   2.407739,   0.000000,   0.568644,   0.000359,  30.105704
2001-05-14,  11.800000,   0.000000,   2.519568,   0.000000,   0.620416,   0.000117,  30.105704
2001-05-15,  11.000000,   0.000000,   0.837989,   0.000000,   0.214420,   0.000037,  30.105704
2001-05-16,  10.900000,   2.000000,   1.024486,   0.000000,   1.024486,   0.000012,  30.105704
2001-05-17,  11.700000,   6.100000,   1.409587,   0.000000,   1.409587,   0.000004,  30.105704
2001-05-18,   8.600000,   7.400000,   1.237358,   0.000000,   1.237358,   0.000001,  30.105704
2001-05-19,   9.000000,   2.800000,   2.079131,   0.000000,   2.079131,   0.072752,  30.105704
2001-05-20,   9.700000,   0.000000,   1.988149,   0.000000,   1.988149,   0.021425,  30.105704
2001-05-21,   9.800000,   0.000000,   2.240028,   0.000000,   2.240028,   0.006180,  30.105704
2001-05-22,  10.800000,   0.000000,   2.820569,   0.000000,   2.820569,   0.001745,  30.105704
2001-05-23,  11.100000,   0.000000,   2.754837,   0.000000,   2.754837,   0.000482,  30.105704
2001-05-24,  10.400000,   0.000000,   2.300283,   0.000000,   2.300283,   0.000130,  30.105704
2001-05-25,  12.500000,   0.000000,   3.185493,   0.000000,   1.145673,   0.000034,  30.105704
2001-05-26,  11.600000,   0.000000,   1.810167,   0.000000,   0.674314,   0.000009,  30.105704
2001-05-27,  12.500000,   0.000000,   1.796600,   0.000000,   0.694671,   0.000002,  30.105704
2001-05-28,  13.100000,   0.800000,   2.179818,   0.000000,   0.875830,   0.000001,  30.105704
2001-05-29,  11.700000,   5.500000,   1.017839,   0.000000,   1.017839,   0.000000,  30.105704
2001-05-30,  11.600000,   0.400000,   1.979377,   0.000000,   1.979377,   0.000000,  30.105704
2001-05-31,  11.600000,   1.800000,   1.486621,   0.000000,   1.486621,   0.000000,  30.105704
2001-06-01,  10.800000,   4.500000,   1.539345,   0.000000,   1.539345,   0.000000,  30.105704
2001-06-02,   9.800000,   1.400000,   1.003911,   0.000000,   1.003911,   0.000000,  30.105704
2001-06-03,   9.300000,  11.600000,   0.785278,   0.000000,   0.785278,   1.664285,  30.105704
2001-06-04,   9.700000,   9.500000,   1.338514,   0.000000,   1.338514,   5.957031,  30.105704
2001-06-05,  11.700000,   0.100000,   1.996640,   0.000000,   1.996640,   1.194392,  30.105704
2001-06-06,  12.000000,   0.000000,   1.637414,   0.000000,   1.637414,   0.238878,  30.105704
2001-06-07,  10.500000,   5.600000,   1.387575,   0.000000,   1.387575,   1.603919,  30.105704
2001-06-08,   9.000000,   9.500000,   2.749473,   0.000000,   2.749473,   4.952349,  30.105704
2001-06-09,   8.800000,   1.200000,   2.829026,   0.000000,   2.829026,   0.990470,  30.105704
2001-06-10,   9.900000,   0.000000,   2.627027,   0.000000,   2.627027,   0.198094,  30.105704
2001-06-11,   9.200000,   0.000000,   2.167700,   0.000000,   2.167700,   0.039619,  30.105704
2001-06-12,  10.100000,   1.700000,   3.109602,   0.000000,   3.109602,   0.007924,  30.105704
2001-06-13,   9.900000,   0.000000,   2.068360,   0.000000,   2.068360,   0.001585,  30.105704
2001-06-14,  10.100000,   0.000000,   2.333762,   0.000000,   2.333762,   0.000317,  30.105704
2001-06-15,  11.500000,   0.000000,   2.815923,   0.000000,   2.815923,   0.000063,  30.105704
2001-06-16,  12.800000,   3.800000,   1.214018,   0.000000,   1.214018,   0.000013,  30.105704
2001-06-17,  13.700000,   6.800000,   3.298745,   0.000000,   3.298745,   0.000003,  30.105704
2001-06-18,  12.700000,   0.000000,   3.887207,   0.000000,   3.887207,   0.000001,  30.105704
2001-06-19,  11.200000,   0.000000,   2.464167,   0.000000,   2.464167,   0.000000,  30.105704
2001-06-20,  12.100000,   0.100000,   1.303273,   0.000000,   1.303273,   0.000000,  30.105704
2001-06-21,  11.400000,   3.700000,   2.232219,   0.000000,   2.232219,   0.000000,  30.105704
2001-06-22,  12.700000,   3.600000,   2.671543,   0.000000,   2.671543,   0.000000,  30.105704
2001-06-23,  14.100000,   0.300000,   4.140154,   0.000000,   4.140154,   0.000000,  30.105704
2001-06-24,  12.100000,   0.000000,   1.829685,   0.000000,   1.829685,   0.000000,  30.105704
2001-06-25,  14.100000,   0.000000,   4.138096,   0.000000,   4.138096,   0.000000,  30.105704
2001-06-26,  15.100000,   0.000000,   4.579642,   0.000000,   4.579642,   0.000000,  30.105704
2001-06-27,  17.600000,   0.000000,   4.955460,   0.000000,   4.955460,   0.000000,  30.105704
2001-06-28,  17.200000,   9.900000,   3.641990,   0.000000,   3.641990,   0.000000,  30.105704
2001-06-29,  16.000000,   0.100000,   3.399726,   0.000000,   3.399726,   0.000000,  30.105704
2001-06-30,  17.100000,   0.000000,   2.957738,   0.000000,   2.957738,   0.000000,  30.105704
2001-07-01,  14.700000,   0.100000,   2.987700,   0.000000,   2.787335,   0.000000,  30.105704
2001-07-02,  15.400000,   0.000000,   5.265850,   0.000000,   4.441790,   0.000000,  30.105704
2001-07-03,  16.900000,   0.000000,   3.125700,   0.000000,   2.254398,   0.000000,  30.105704
2001-07-04,  19.500000,   0.000000,   6.405500,   0.000000,   4.122279,   0.000000,  30.105704
2001-07-05,  20.500000,   0.000000,   6.379050,   0.000000,   3.336659,   0.000000,  30.105704
2001-07-06,  22.000000,   0.000000,   4.757550,   0.000000,   2.051795,   0.000000,  30.105704
2001-07-07,  23.200000,   3.800000,   5.668350,   0.000000,   3.566577,   0.000000,  30.105704
2001-07-08,  20.400000,   0.000000,   3.464950,   0.000000,   1.326076,   0.000000,  30.105704
2001-07-09,  16.900000,   7.600000,   1.583550,   0.000000,   1.583550,   0.000000,  30.105704
2001-07-10,  17.000000,   0.000000,   4.084800,   0.000000,   4.084800,   0.000000,  30.105704
2001-07-11,  15.000000,   5.600000,   4.245800,   0.000000,   4.245800,   0.000000,  30.105704
2001-07-12,  14.000000,  11.000000,   3.338450,   0.000000,   3.338450,   0.091185,  30.105704
2001-07-13,  13.500000,   8.200000,   3.635150,   0.000000,   3.635150,   0.000000,  30.105704
2001-07-14,  14.600000,   6.900000,   4.188300,   0.000000,   4.188300,   0.000000,  30.105704
2001-07-15,  15.000000,  19.500000,   4.245800,   0.000000,   4.245800,   5.000000,  30.105704
2001-07-16,  13.300000,   0.000000,   3.229200,   0.000000,   3.229200,   0.000000,  30.105704
2001-07-17,  13.500000,   0.000000,   4.657500,   0.000000,   4.657500,   0.000000,  30.105704
2001-07-18,  15.500000,   0.000000,   4.578150,   0.000000,   4.301615,   0.000000,  30.105704
2001-07-19,  15.800000,   0.000000,   2.831300,   0.000000,   2.321738,   0.000000,  30.105704
2001-07-20,  15.900000,  21.000000,   2.940550,   0.000000,   2.940550,   5.000000,  30.105704
2001-07-21,  15.900000,   9.900000,   3.996250,   0.000000,   3.996250,   0.000000,  30.105704
2001-07-22,  17.000000,   0.800000,   2.984250,   0.000000,   2.984250,   0.000000,  30.105704
2001-07-23,  17.000000,   0.000000,   4.825400,   0.000000,   4.825400,   0.000000,  30.105704
2001-07-24,  17.800000,   0.000000,   2.707100,   0.000000,   2.707100,   0.000000,  30.105704
2001-07-25,  17.500000,   0.000000,   4.849550,   0.000000,   4.849550,   0.000000,  30.105704
2001-07-26,  16.800000,   0.000000,   5.354400,   0.000000,   4.667373,   0.000000,  30.105704
2001-07-27,  17.700000,   0.000000,   5.191100,   0.000000,   3.819335,   0.000000,  30.105704
2001-07-28,  18.400000,   0.000000,   5.107150,   0.000000,   3.188528,   0.000000,  30.105704
2001-07-29,  18.100000,   0.000000,   4.667850,   0.000000,   2.486241,   0.000000,  30.105704
2001-07-30,  17.700000,   0.000000,   4.267650,   0.000000,   1.968830,   0.000000,  30.105704
2001-07-31,  14.900000,   0.200000,   2.250550,   0.000000,   1.059159,   0.000000,  30.105704
2001-08-01,  14.700000,   0.200000,   3.592600,   0.000000,   1.509969,   0.000000,  30.105704
2001-08-02,  17.000000,   0.000000,   3.279800,   0.000000,   1.127712,   0.000000,  30.105704
2001-08-03,  17.200000,   0.700000,   0.871700,   0.000000,   0.821328,   0.000000,  30.105704
2001-08-04,  15.800000,   7.200000,   2.354050,   0.000000,   2.354050,   0.000000,  30.105704
2001-08-05,  13.600000,  14.300000,   1.890600,   0.000000,   1.890600,   2.613627,  30.105704
2001-08-06,  14.000000,   4.400000,   2.603600,   0.000000,   2.603600,   0.000000,  30.105704
2001-08-07,  14.700000,   9.300000,   4.501100,   0.000000,   4.501100,   0.000000,  30.105704
2001-08-08,  15.700000,   4.100000,   3.010700,   0.000000,   3.010700,   0.000000,  30.105704
2001-08-09,  14.800000,  12.000000,   2.852000,   0.000000,   2.852000,   1.150754,  30.105704
2001-08-10,  14.000000,   3.300000,   3.737500,   0.000000,   3.737500,   0.000000,  30.105704
2001-08-11,  14.300000,   0.400000,   3.621350,   0.000000,   3.621350,   0.000000,  30.105704
2001-08-12,  16.300000,  14.500000,   1.419100,   0.000000,   1.419100,   0.000000,  30.105704
2001-08-13,  16.800000,   2.100000,   1.983563,   0.000000,   1.983563,   0.000000,  30.105704
2001-08-14,  19.400000,   0.500000,   3.203385,   0.000000,   3.196815,   0.000000,  30.105704
2001-08-15,  22.000000,   0.000000,   4.215109,   0.000000,   4.176529,   0.000000,  30.105704
2001-08-16,  20.300000,   0.000000,   2.720903,   0.000000,   2.683585,   0.000000,  30.105704
2001-08-17,  16.900000,   1.100000,   3.747972,   0.000000,   3.744519,   0.000000,  30.105704
2001-08-18,  15.900000,   0.000000,   3.465277,   0.000000,   3.387402,   0.000000,  30.105704
2001-08-19,  17.500000,   0.000000,   1.510004,   0.000000,   1.467818,   0.000000,  30.105704
2001-08-20,  17.800000,   2.100000,   2.400095,   0.000000,   2.395592,   0.000000,  30.105704
2001-08-21,  16.200000,   0.000000,   3.223719,   0.000000,   2.983019,   0.000000,  30.105704
2001-08-22,  18.000000,   0.000000,   2.534624,   0.000000,   2.143533,   0.000000,  30.105704
2001-08-23,  19.300000,   0.000000,   2.285441,   0.000000,   1.801888,   0.000000,  30.105704
2001-08-24,  20.100000,   0.000000,   2.975352,   0.000000,   2.191067,   0.000000,  30.105704
2001-08-25,  20.500000,   1.200000,   2.431735,   0.000000,   2.186010,   0.000000,  30.105704
2001-08-26,  18.300000,   1.300000,   1.413917,   0.000000,   1.396341,   0.000000,  30.105704
2001-08-27,  14.700000,  11.100000,   2.584506,   0.000000,   2.584506,   0.000000,  30.105704
2001-08-28,  14.000000,   0.000000,   1.728438,   0.000000,   1.531092,   0.000000,  30.105704
2001-08-29,  14.500000,   0.000000,   1.802035,   0.000000,   1.573807,   0.000000,  30.105704
2001-08-30,  15.400000,   0.000000,   2.014628,   0.000000,   1.730726,   0.000000,  30.105704
2001-08-31,  16.100000,   0.000000,   0.799561,   0.000000,   0.570029,   0.000000,  30.105704
2001-09-01,  14.800000,   2.000000,   1.796764,   0.000000,   1.796764,   0.000000,  30.105704
